segment,SA2_NAME21,GCC_NAME21,fraction,new_name
20,Naracoorte,Rest of SA,0.003083247687564234,20 Property owning aging battlers in suburbia
20,Tatiara,Rest of SA,0.0020554984583761563,20 Property owning aging battlers in suburbia
20,Light,Rest of SA,0.0010277492291880781,20 Property owning aging battlers in suburbia
20,Whyalla,Rest of SA,0.0010277492291880781,20 Property owning aging battlers in suburbia
20,West Launceston,Rest of Tas.,0.0020554984583761563,20 Property owning aging battlers in suburbia
20,Riverside,Rest of Tas.,0.0010277492291880781,20 Property owning aging battlers in suburbia
20,Geelong West - Hamlyn Heights,Rest of Vic.,0.007194244604316547,20 Property owning aging battlers in suburbia
20,Highton,Rest of Vic.,0.006166495375128468,20 Property owning aging battlers in suburbia
20,Grovedale - Mount Duneed,Rest of Vic.,0.0041109969167523125,20 Property owning aging battlers in suburbia
20,Corio - Lovely Banks,Rest of Vic.,0.003083247687564234,20 Property owning aging battlers in suburbia
20,Geraldton - South,Rest of WA,0.0041109969167523125,20 Property owning aging battlers in suburbia
20,Waroona,Rest of WA,0.003083247687564234,20 Property owning aging battlers in suburbia
20,Australind - Leschenault,Rest of WA,0.0020554984583761563,20 Property owning aging battlers in suburbia
20,Bridgetown - Boyup Brook,Rest of WA,0.0020554984583761563,20 Property owning aging battlers in suburbia
21,Crace,Australian Capital Territory,0.0022727272727272726,21 Creative workers
21,Gungahlin,Australian Capital Territory,0.0022727272727272726,21 Creative workers
21,Harrison,Australian Capital Territory,0.0022727272727272726,21 Creative workers
21,Adelaide,Greater Adelaide,0.025,21 Creative workers
21,Unley - Parkside,Greater Adelaide,0.004545454545454545,21 Creative workers
21,North Adelaide,Greater Adelaide,0.0022727272727272726,21 Creative workers
21,Aldgate - Stirling,Greater Adelaide,0.0022727272727272726,21 Creative workers
21,New Farm,Greater Brisbane,0.006818181818181818,21 Creative workers
21,Fortitude Valley,Greater Brisbane,0.004545454545454545,21 Creative workers
21,Highgate Hill,Greater Brisbane,0.004545454545454545,21 Creative workers
21,South Brisbane,Greater Brisbane,0.004545454545454545,21 Creative workers
21,Darwin City,Greater Darwin,0.0022727272727272726,21 Creative workers
21,Hobart,Greater Hobart,0.004545454545454545,21 Creative workers
21,Sandy Bay,Greater Hobart,0.004545454545454545,21 Creative workers
21,South Hobart - Fern Tree,Greater Hobart,0.0022727272727272726,21 Creative workers
21,West Hobart,Greater Hobart,0.0022727272727272726,21 Creative workers
21,Melbourne CBD - North,Greater Melbourne,0.031818181818181815,21 Creative workers
21,Carlton North - Princes Hill,Greater Melbourne,0.025,21 Creative workers
21,Carlton,Greater Melbourne,0.01818181818181818,21 Creative workers
21,Melbourne CBD - East,Greater Melbourne,0.015909090909090907,21 Creative workers
21,Perth (North) - Highgate,Greater Perth,0.006818181818181818,21 Creative workers
21,Fremantle,Greater Perth,0.006818181818181818,21 Creative workers
21,Mount Lawley - Inglewood,Greater Perth,0.004545454545454545,21 Creative workers
21,Nedlands - Dalkeith - Crawley,Greater Perth,0.0022727272727272726,21 Creative workers
21,Potts Point - Woolloomooloo,Greater Sydney,0.03636363636363636,21 Creative workers
21,Sydney (South) - Haymarket,Greater Sydney,0.02727272727272727,21 Creative workers
21,Bondi Beach - North Bondi,Greater Sydney,0.020454545454545454,21 Creative workers
21,Petersham - Stanmore,Greater Sydney,0.00909090909090909,21 Creative workers
21,Byron Bay,Rest of NSW,0.01818181818181818,21 Creative workers
21,Jindabyne - Berridale,Rest of NSW,0.013636363636363636,21 Creative workers
21,Bangalow,Rest of NSW,0.00909090909090909,21 Creative workers
21,Mullumbimby,Rest of NSW,0.00909090909090909,21 Creative workers
21,Sunshine Beach,Rest of Qld,0.01818181818181818,21 Creative workers
21,Noosaville,Rest of Qld,0.013636363636363636,21 Creative workers
21,Port Douglas,Rest of Qld,0.00909090909090909,21 Creative workers
21,Noosa Heads,Rest of Qld,0.00909090909090909,21 Creative workers
21,Yorke Peninsula - South,Rest of SA,0.0022727272727272726,21 Creative workers
21,Goolwa - Port Elliot,Rest of SA,0.0022727272727272726,21 Creative workers
21,Victor Harbor,Rest of SA,0.0022727272727272726,21 Creative workers
21,Launceston,Rest of Tas.,0.0022727272727272726,21 Creative workers
21,Derwent Valley,Rest of Tas.,0.0022727272727272726,21 Creative workers
21,Bright - Mount Beauty,Rest of Vic.,0.00909090909090909,21 Creative workers
21,Daylesford,Rest of Vic.,0.006818181818181818,21 Creative workers
21,Castlemaine,Rest of Vic.,0.004545454545454545,21 Creative workers
21,Castlemaine Surrounds,Rest of Vic.,0.004545454545454545,21 Creative workers
21,Busselton Surrounds,Rest of WA,0.004545454545454545,21 Creative workers
21,Margaret River,Rest of WA,0.004545454545454545,21 Creative workers
21,Busselton - West,Rest of WA,0.0022727272727272726,21 Creative workers
21,Denmark,Rest of WA,0.0022727272727272726,21 Creative workers
22,Gungahlin,Australian Capital Territory,0.007125890736342043,22 Recent chinese arrivals
22,Phillip,Australian Capital Territory,0.0023752969121140144,22 Recent chinese arrivals
22,Northgate - Northfield,Greater Adelaide,0.007125890736342043,22 Recent chinese arrivals
22,Paradise - Newton,Greater Adelaide,0.004750593824228029,22 Recent chinese arrivals
22,Windsor Gardens,Greater Adelaide,0.004750593824228029,22 Recent chinese arrivals
22,Toorak Gardens,Greater Adelaide,0.0023752969121140144,22 Recent chinese arrivals
22,Sunnybank,Greater Brisbane,0.014251781472684086,22 Recent chinese arrivals
22,Eight Mile Plains,Greater Brisbane,0.011876484560570071,22 Recent chinese arrivals
22,Indooroopilly,Greater Brisbane,0.009501187648456057,22 Recent chinese arrivals
22,Upper Mount Gravatt,Greater Brisbane,0.007125890736342043,22 Recent chinese arrivals
22,Brinkin - Nakara,Greater Darwin,0.0023752969121140144,22 Recent chinese arrivals
22,Kingston - Huntingfield,Greater Hobart,0.0023752969121140144,22 Recent chinese arrivals
22,Sandy Bay,Greater Hobart,0.0023752969121140144,22 Recent chinese arrivals
22,Springvale,Greater Melbourne,0.026128266033254157,22 Recent chinese arrivals
22,Doncaster,Greater Melbourne,0.019002375296912115,22 Recent chinese arrivals
22,Glen Waverley - West,Greater Melbourne,0.019002375296912115,22 Recent chinese arrivals
22,Box Hill,Greater Melbourne,0.0166270783847981,22 Recent chinese arrivals
22,Bentley - Wilson - St James,Greater Perth,0.009501187648456057,22 Recent chinese arrivals
22,Cannington - Queens Park,Greater Perth,0.007125890736342043,22 Recent chinese arrivals
22,Willetton,Greater Perth,0.004750593824228029,22 Recent chinese arrivals
22,Subiaco - Shenton Park,Greater Perth,0.0023752969121140144,22 Recent chinese arrivals
22,Homebush,Greater Sydney,0.028503562945368172,22 Recent chinese arrivals
22,Auburn - North,Greater Sydney,0.028503562945368172,22 Recent chinese arrivals
22,Campsie - North,Greater Sydney,0.026128266033254157,22 Recent chinese arrivals
22,Epping (NSW) - West,Greater Sydney,0.023752969121140142,22 Recent chinese arrivals
22,Southport - South,Rest of Qld,0.004750593824228029,22 Recent chinese arrivals
22,Southport - North,Rest of Qld,0.0023752969121140144,22 Recent chinese arrivals
22,Gatton,Rest of Qld,0.0023752969121140144,22 Recent chinese arrivals
23,Paradise - Newton,Greater Adelaide,0.021937842778793418,23 Post war Italian and Greek
23,Richmond (SA),Greater Adelaide,0.014625228519195612,23 Post war Italian and Greek
23,Hindmarsh - Brompton,Greater Adelaide,0.012797074954296161,23 Post war Italian and Greek
23,Rostrevor - Magill,Greater Adelaide,0.010968921389396709,23 Post war Italian and Greek
23,Carindale,Greater Brisbane,0.0018281535648994515,23 Post war Italian and Greek
23,West End,Greater Brisbane,0.0018281535648994515,23 Post war Italian and Greek
23,Thomastown,Greater Melbourne,0.04021937842778794,23 Post war Italian and Greek
23,Keilor East,Greater Melbourne,0.02376599634369287,23 Post war Italian and Greek
23,Altona North,Greater Melbourne,0.02376599634369287,23 Post war Italian and Greek
23,Bulleen,Greater Melbourne,0.021937842778793418,23 Post war Italian and Greek
23,Stirling - Osborne Park,Greater Perth,0.007312614259597806,23 Post war Italian and Greek
23,Dianella - North,Greater Perth,0.007312614259597806,23 Post war Italian and Greek
23,Balcatta - Hamersley,Greater Perth,0.003656307129798903,23 Post war Italian and Greek
23,Mount Hawthorn - Leederville,Greater Perth,0.0018281535648994515,23 Post war Italian and Greek
23,Earlwood,Greater Sydney,0.03290676416819013,23 Post war Italian and Greek
23,Concord - Mortlake - Cabarita,Greater Sydney,0.02010968921389397,23 Post war Italian and Greek
23,Five Dock - Abbotsford,Greater Sydney,0.012797074954296161,23 Post war Italian and Greek
23,Haberfield - Summer Hill,Greater Sydney,0.009140767824497258,23 Post war Italian and Greek
23,Griffith (NSW),Rest of NSW,0.005484460694698354,23 Post war Italian and Greek
23,Queanbeyan,Rest of NSW,0.0018281535648994515,23 Post war Italian and Greek
23,Unanderra - Mount Kembla,Rest of NSW,0.0018281535648994515,23 Post war Italian and Greek
23,Port Kembla - Warrawong,Rest of NSW,0.0018281535648994515,23 Post war Italian and Greek
23,Mareeba,Rest of Qld,0.003656307129798903,23 Post war Italian and Greek
23,Ingham,Rest of Qld,0.0018281535648994515,23 Post war Italian and Greek
23,Ingham Surrounds,Rest of Qld,0.0018281535648994515,23 Post war Italian and Greek
23,Morwell,Rest of Vic.,0.003656307129798903,23 Post war Italian and Greek
23,Geelong West - Hamlyn Heights,Rest of Vic.,0.0018281535648994515,23 Post war Italian and Greek
23,North Geelong - Bell Park,Rest of Vic.,0.0018281535648994515,23 Post war Italian and Greek
23,Mildura - South,Rest of Vic.,0.0018281535648994515,23 Post war Italian and Greek
24,Monash,Australian Capital Territory,0.00145985401459854,24 Empty nesters in fringe and capital city regions
24,Wanniassa,Australian Capital Territory,0.00145985401459854,24 Empty nesters in fringe and capital city regions
24,Gawler - South,Greater Adelaide,0.008759124087591242,24 Empty nesters in fringe and capital city regions
24,Woodcroft,Greater Adelaide,0.008759124087591242,24 Empty nesters in fringe and capital city regions
24,Mount Barker,Greater Adelaide,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
24,Craigmore - Blakeview,Greater Adelaide,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
24,Victoria Point,Greater Brisbane,0.016058394160583942,24 Empty nesters in fringe and capital city regions
24,Redland Bay,Greater Brisbane,0.01167883211678832,24 Empty nesters in fringe and capital city regions
24,Capalaba,Greater Brisbane,0.008759124087591242,24 Empty nesters in fringe and capital city regions
24,Margate - Woody Point,Greater Brisbane,0.008759124087591242,24 Empty nesters in fringe and capital city regions
24,Kingston Beach - Blackmans Bay,Greater Hobart,0.00291970802919708,24 Empty nesters in fringe and capital city regions
24,South Hobart - Fern Tree,Greater Hobart,0.00145985401459854,24 Empty nesters in fringe and capital city regions
24,West Hobart,Greater Hobart,0.00145985401459854,24 Empty nesters in fringe and capital city regions
24,Langwarrin,Greater Melbourne,0.01167883211678832,24 Empty nesters in fringe and capital city regions
24,Frankston South,Greater Melbourne,0.010218978102189781,24 Empty nesters in fringe and capital city regions
24,Mount Martha,Greater Melbourne,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
24,Somerville,Greater Melbourne,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
24,Greenfields,Greater Perth,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
24,Swan View - Greenmount - Midvale,Greater Perth,0.004379562043795621,24 Empty nesters in fringe and capital city regions
24,Pinjarra,Greater Perth,0.00291970802919708,24 Empty nesters in fringe and capital city regions
24,Mundaring,Greater Perth,0.00291970802919708,24 Empty nesters in fringe and capital city regions
24,Katoomba - Leura,Greater Sydney,0.01167883211678832,24 Empty nesters in fringe and capital city regions
24,Lawson - Hazelbrook - Linden,Greater Sydney,0.010218978102189781,24 Empty nesters in fringe and capital city regions
24,Springwood - Winmalee,Greater Sydney,0.008759124087591242,24 Empty nesters in fringe and capital city regions
24,Kincumber - Picketts Valley,Greater Sydney,0.0072992700729927005,24 Empty nesters in fringe and capital city regions
