lvl6_id,lvl6_name,lvl4_id,lvl4_name,lvl3_id,lvl3_name,lvl2_id,lvl2_name,lvl1_id,lvl1_name
452131,Correctional Officer,4521,Correctional Officers,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452231,"Alarm, Security or Surveillance Monitor",4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452232,Cash In Transit Officer,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452233,Crowd Controller,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452234,Private Investigator,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452235,Protective Services Officer,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452236,Retail Loss Prevention Officer,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452237,Security Consultant,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452238,Security Officer,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
452241,Security Screening Officer,4522,Security Officers and Guards,452,Security Workers,45,Protective Service and Security Workers,4,Community and Personal Service Workers
461131,Beauty Therapist,4611,Beauty and Dermal Therapists,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461132,Dermal Therapist,4611,Beauty and Dermal Therapists,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461231,Body Artist,4612,Body and Make-up Artists,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461232,Make-up Artist,4612,Body and Make-up Artists,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461331,Civil Celebrant,4613,Civil Celebrants and Funeral Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461332,Funeral Director,4613,Civil Celebrants and Funeral Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461333,Funeral Worker,4613,Civil Celebrants and Funeral Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461431,Dog Walker,4614,Domestic Animal Care Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461432,Domestic Animal Attendant,4614,Domestic Animal Care Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461433,Pet Groomer,4614,Domestic Animal Care Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461499,Domestic Animal Care Workers nec,4614,Domestic Animal Care Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461531,Driving Instructor,4615,Driving Instructors,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461631,Gallery or Museum Guide,4616,Tourist Guides and Information Officers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461632,Tour Guide,4616,Tourist Guides and Information Officers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461633,Tourist Information Officer,4616,Tourist Guides and Information Officers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461731,Flight Attendant,4617,Travel Attendants,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461799,Travel Attendants nec,4617,Travel Attendants,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461831,Travel Consultant,4618,Travel Consultants,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461931,Airline Customer Support Worker,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461932,Fashion Stylist,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461933,First Aid Trainer,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461934,Hair or Beauty Salon Assistant,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461935,Natural Remedy Consultant,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461936,Photographer's Assistant,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461937,Religious Assistant,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461938,Sex Worker or Escort,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461941,Weight Loss Consultant,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
461999,Personal Service and Travel Workers nec,4619,Other Personal Service and Travel Workers,461,Personal Service and Travel Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462131,Fitness Instructor (General),4621,Fitness Instructors (General),462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462231,Pilates Instructor,4622,Pilates and Yoga Instructors,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462232,Yoga Teacher,4622,Pilates and Yoga Instructors,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462331,Lifeguard,4623,Sport and Recreation Safety Patrollers,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462399,Sport and Recreation Safety Patrollers nec,4623,Sport and Recreation Safety Patrollers,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462431,Basketball Coach,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462432,Diving Instructor (Open Water),4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462433,Football Coach,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462434,Gymnastics Coach or Instructor,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462435,Horse Riding Coach or Instructor,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462436,Martial Arts Instructor,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462437,Netball Coach,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462438,Outdoor Adventure Leader or Guide,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462441,Snowsport Instructor,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462442,Swimming Instructor or Coach,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462443,Tennis Coach,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462499,Sports Coaches and Outdoor Adventure Guides nec,4624,Sports Coaches and Outdoor Adventure Guides,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462531,Dog and Horse Racing Official,4625,Sports Officials and Umpires,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
462532,Sports Umpire,4625,Sports Officials and Umpires,462,Sports and Fitness Workers,46,"Personal Service, Sports and Fitness Workers",4,Community and Personal Service Workers
